"SPECIES_CODE","SPECIES_NAME","COMMON_NAME","ID_RANK","DATABASE","DATABASE_ID","GENUS_TAXON","SUBFAMILY_TAXON","FAMILY_TAXON","SUPERFAMILY_TAXON","INFRAORDER_TAXON","SUBORDER_TAXON","ORDER_TAXON","SUPERORDER_TAXON","INFRACLASS_TAXON","SUBCLASS_TAXON","CLASS_TAXON","SUPERCLASS_TAXON","SUBPHYLUM_TAXON","PHYLUM_TAXON","KINGDOM_TAXON","GROUP_CODE"
95050,"Porella compressa","flattened bryozoan","species","WORMS","111124","Porella","","Bryocryptellidae","Lepralielloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia",95000
95051,"Porella sp.","","genus","WORMS","110835","Porella","","Bryocryptellidae","Lepralielloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia",95000
95060,"Posterula sarsii","","species","WORMS","470620","Posterula","","Umbonulidae","Umbonuloidea","Umbonulomorpha","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia",95000
95070,"Rhamphostomella costata","ribbed bryozoan","species","WORMS","111140","Rhamphostomella","","Umbonulidae","Umbonuloidea","Umbonulomorpha","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia",95000
95071,"Primavelans insculpta","","species","WORMS","472023","Primavelans","","Pacificincolidae","Schizoporelloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia",95000
95072,"Reussia sp.","","genus","WORMS","468543","Reussia","","Bryocryptellidae","Lepralielloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia",95000
95080,"Celleporina ventricosa","coral bryozoan","species","WORMS","111279","Celleporina","","Celleporidae","Celleporoidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia",95000
95085,"Celleporina sp.","","genus","WORMS","110875","Celleporina","","Celleporidae","Celleporoidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia",95000
95090,"Tubulipora sp.","tubular bryozoan","genus","WORMS","111054","Tubulipora","","Tubuliporidae","","","Tubuliporina","Cyclostomatida","","","","Stenolaemata","","","Bryozoa","Animalia",95000
95095,"Membranipora sp.","","genus","WORMS","110938","Membranipora","","Membraniporidae","Membraniporoidea","","Membraniporina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia",95000
95100,"Microporina articulata","","species","WORMS","160496","Microporina","","Microporidae","Microporoidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia",95000
95102,"Microporina sp.","","genus","WORMS","160494","Microporina","","Microporidae","Microporoidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia",95000
95103,"Heteropora sp.","","genus","WORMS","248342","Heteropora","","Heteroporidae","","","Cerioporina","Cyclostomatida","","","","Stenolaemata","","","Bryozoa","Animalia",95000
95104,"Heteropora alaskensis","","species","WORMS","471601","Heteropora","","Heteroporidae","","","Cerioporina","Cyclostomatida","","","","Stenolaemata","","","Bryozoa","Animalia",95000
95105,"Dendrobeania sp.","","genus","WORMS","110842","Dendrobeania","","Bugulidae","Buguloidea","","Flustrina","Cheilostomatida","","","","Gymnolaemata","","","Bryozoa","Animalia",95000
95106,"Heteropora pacifica","Northern staghorn bryozoan","species","WORMS","718279","Heteropora","","Heteroporidae","","","Cerioporina","Cyclostomatida","","","","Stenolaemata","","","Bryozoa","Animalia",95000
97000,"Brachiopoda","lampshell unid.","phylum","WORMS","1803","","","","","","","","","","","","","","Brachiopoda","Animalia",97000
97010,"Hemithirididae","hemithyrid brachiopods","family","WORMS","104027","","","Hemithirididae","Hemithiridoidea","","","Rhynchonellida","","","","Rhynchonellata","","Rhynchonelliformea","Brachiopoda","Animalia",97000
97100,"Terebratulina sp.","","genus","WORMS","104040","Terebratulina","Cancellothyridinae","Cancellothyrididae","Cancellothyridoidea","","Terebratulidina","Terebratulida","","","","Rhynchonellata","","Rhynchonelliformea","Brachiopoda","Animalia",97000
97110,"Terebratalia transversa","common brachiopod","species","WORMS","235615","Terebratalia","Terebrataliinae","Terebrataliidae","Laqueoidea","","Terebratellidina","Terebratulida","","","","Rhynchonellata","","Rhynchonelliformea","Brachiopoda","Animalia",97000
97111,"Frieleia halli","Hall lamp shell","species","WORMS","235423","Frieleia","Frieleiinae","Frieleiidae","Norelloidea","","","Rhynchonellida","","","","Rhynchonellata","","Rhynchonelliformea","Brachiopoda","Animalia",97000
97115,"Terebratulina unguicula","snakeshead brachiopod","species","WORMS","235529","Terebratulina","Cancellothyridinae","Cancellothyrididae","Cancellothyridoidea","","Terebratulidina","Terebratulida","","","","Rhynchonellata","","Rhynchonelliformea","Brachiopoda","Animalia",97000
97116,"Laqueus erythraeus","California lamp shell","species","WORMS","235590","Laqueus","Laqueinae","Laqueidae","Laqueoidea","","Terebratellidina","Terebratulida","","","","Rhynchonellata","","Rhynchonelliformea","Brachiopoda","Animalia",97000
97117,"Laqueus vancouveriensis","Vancouver lampshell","species","WORMS","235595","Laqueus","Laqueinae","Laqueidae","Laqueoidea","","Terebratellidina","Terebratulida","","","","Rhynchonellata","","Rhynchonelliformea","Brachiopoda","Animalia",97000
97120,"Hemithiris psittacea","black brachiopod","species","WORMS","104054","Hemithiris","","Hemithirididae","Hemithiridoidea","","","Rhynchonellida","","","","Rhynchonellata","","Rhynchonelliformea","Brachiopoda","Animalia",97000
98000,"Ascidiacea","tunicate unid.","class","WORMS","1839","","","","","","","","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98001,"Ascidian sp. A","cow-eye tunicate","species","WORMS","","","","","","","","","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98002,"Ascidian sp. B","transparent tunicate","species","WORMS","","","","","","","","","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98003,"","sea pickle","genus","WORMS","","","","","","","","","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98004,"Ritterella pulchra","orange compound tunicate","species","WORMS","251338","Ritterella","","Ritterellidae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98070,"Thaliacea","salp unid.","class","WORMS","22626","","","","","","","","","","","Thaliacea","","Tunicata","Chordata","Animalia",98070
98071,"Pyrosoma atlanticum","","species","WORMS","137250","Pyrosoma","Pyrosomatinae","Pyrosomatidae","","","","Pyrosomatida","","","","Thaliacea","","Tunicata","Chordata","Animalia",98070
98072,"Thetys vagina","common salp","species","WORMS","137281","Thetys","Salpinae","Salpidae","","","","Salpida","","","","Thaliacea","","Tunicata","Chordata","Animalia",98070
98073,"","pineapple tunicate","species","WORMS","","","","","","","","","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98079,"Pelonaia corrugata","","species","WORMS","103894","Pelonaia","","Styelidae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98080,"Styela sp.","","genus","WORMS","103543","Styela","","Styelidae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98082,"Styela rustica","sea potato","species","WORMS","103937","Styela","","Styelidae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98083,"Styela sp. A (Clark 2006)","Aleutian long-stalked tunicate","species","WORMS","","Styela","","Styelidae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98084,"Styela sp. B (Clark 2006)","hexagonal tunicate","species","WORMS","","Styela","","Styelidae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98085,"Dendrodoa aggregata","","species","WORMS","103880","Dendrodoa","","Styelidae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98100,"Boltenia sp.","","genus","WORMS","103514","Boltenia","","Pyuridae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98101,"Boltenia villosa","","species","WORMS","250073","Boltenia","","Pyuridae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98102,"Boltenia echinata","","species","WORMS","103814","Boltenia","","Pyuridae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98105,"Boltenia ovifera","sea onion","species","WORMS","103815","Boltenia","","Pyuridae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98110,"Polycitoridae","polycitorid tunicates","family","WORMS","103440","","","Polycitoridae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98200,"Halocynthia sp.","sea peach unid.","genus","WORMS","103519","Halocynthia","","Pyuridae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98204,"Halocynthia igaboja","bristly tunicate","species","WORMS","250677","Halocynthia","","Pyuridae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98205,"Halocynthia aurantium","sea peach","species","WORMS","250674","Halocynthia","","Pyuridae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98206,"Cnemidocarpa finmarkiensis","broad base tunicate","species","WORMS","103870","Cnemidocarpa","","Styelidae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98207,"Pyura haustor","wrinkled tunicate","species","WORMS","251266","Pyura","","Pyuridae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98208,"Pyura sp.","","genus","WORMS","103524","Pyura","","Pyuridae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98210,"Distaplia sp.","","genus","WORMS","103464","Distaplia","","Holozoidae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98212,"Distaplia occidentalis","globular ascidian","species","WORMS","250152","Distaplia","","Holozoidae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98213,"Distaplia smithi","paddle ascidian","species","WORMS","250160","Distaplia","","Holozoidae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98214,"Distaplia sp. A (Clark 2006)","peach ascidian","species","WORMS","","Distaplia","","Holozoidae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98219,"Aplidium californicum","california sea pork","species","WORMS","249827","Aplidium","","Polyclinidae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98220,"Botrylloides sp.","","genus","WORMS","103528","Botrylloides","","Styelidae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98225,"Botryllus schlosseri","golden star ascidian","species","WORMS","103862","Botryllus","","Styelidae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98300,"","compound ascidian unid.","","WORMS","","","","","","","","","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98302,"Aplidium sp.","","genus","WORMS","103471","Aplidium","","Polyclinidae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98303,"Aplidium soldatovi","sand-grain imbedded ascidian","species","WORMS","251595","Aplidium","","Polyclinidae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98304,"Cionidae","cionid tunicates","family","WORMS","103444","","","Cionidae","","","","Phlebobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98307,"Corella willmeriana","","species","WORMS","250378","Corella","","Corellidae","","","","Phlebobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98308,"Corellidae","corellid tunicates","family","WORMS","103445","","","Corellidae","","","","Phlebobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98309,"Chelyosoma orientale","","species","WORMS","250012","Chelyosoma","","Corellidae","","","","Phlebobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98310,"Aplidium sp. A (Clark 2006)","sea glob","species","WORMS","","Aplidium","","Polyclinidae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98311,"Aplidium sp. A","orange Aplidium","species","WORMS","","Aplidium","","Polyclinidae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98312,"Aplidium sp.","","genus","WORMS","103471","Aplidium","","Polyclinidae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98319,"Trididemnum sp.","","genus","WORMS","103461","Trididemnum","","Didemnidae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98320,"Synoicum sp.","sea blob","genus","WORMS","103479","Synoicum","","Polyclinidae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98321,"Trididemnum opacum","purple-gray ascidian","species","WORMS","251518","Trididemnum","","Didemnidae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98322,"Ascidia paratropa","glassy tunicate","species","WORMS","250022","Ascidia","","Ascidiidae","","","","Phlebobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98323,"Ciona savignyi","","species","WORMS","250292","Ciona","","Cionidae","","","","Phlebobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98324,"Halocynthia dumosa","hairy tunicate","species","WORMS","251556","Halocynthia","","Pyuridae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98325,"Didemnidae","","family","WORMS","103439","","","Didemnidae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98330,"","brown leafy compound tunicate","species","WORMS","","","","","","","","","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98331,"Chelyosoma productum","disc-top tunicate","species","WORMS","250013","Chelyosoma","","Corellidae","","","","Phlebobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98332,"Chelyosoma macleayanum","","species","WORMS","103740","Chelyosoma","","Corellidae","","","","Phlebobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
98340,"Polyclinum planum","","species","WORMS","251110","Polyclinum","","Polyclinidae","","","","Aplousobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
99900,"Molgula sp.","","genus","WORMS","103509","Molgula","","Molgulidae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
99901,"Molgula citrina","","species","WORMS","103775","Molgula","","Molgulidae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
99902,"Molgula griffithsii","sea grape","species","WORMS","250885","Molgula","","Molgulidae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
99904,"Molgula retortiformis","sea clod","species","WORMS","103796","Molgula","","Molgulidae","","","","Stolidobranchia","","","","Ascidiacea","","Tunicata","Chordata","Animalia",98000
